,월,평일/주말,요일,시간대,오전/오후,주간/야간,사고유형,건수
2777,12,주말,일,10시-12시,오전,주간,사고건수,129
2778,12,주말,일,12시-14시,오후,주간,사고건수,210
2779,12,주말,일,14시-16시,오후,주간,사고건수,205
2780,12,주말,일,16시-18시,오후,주간,사고건수,193
2781,12,주말,일,18시-20시,오후,야간,사고건수,235
2782,12,주말,일,20시-22시,오후,야간,사고건수,169
2783,12,주말,일,22시-24시,오후,야간,사고건수,100
2784,12,평일,월,00시-02시,오전,야간,사고건수,26
2785,12,평일,월,02시-04시,오전,야간,사고건수,15
2786,12,평일,월,04시-06시,오전,야간,사고건수,52
2787,12,평일,월,06시-08시,오전,야간,사고건수,150
2788,12,평일,월,08시-10시,오전,주간,사고건수,291
2789,12,평일,월,10시-12시,오전,주간,사고건수,246
2790,12,평일,월,12시-14시,오후,주간,사고건수,230
2791,12,평일,월,14시-16시,오후,주간,사고건수,272
2792,12,평일,월,16시-18시,오후,주간,사고건수,292
2793,12,평일,월,18시-20시,오후,야간,사고건수,365
2794,12,평일,월,20시-22시,오후,야간,사고건수,216
2795,12,평일,월,22시-24시,오후,야간,사고건수,139
2796,12,평일,화,00시-02시,오전,야간,사고건수,60
2797,12,평일,화,02시-04시,오전,야간,사고건수,22
2798,12,평일,화,04시-06시,오전,야간,사고건수,39
2799,12,평일,화,06시-08시,오전,야간,사고건수,180
2800,12,평일,화,08시-10시,오전,주간,사고건수,225
2801,12,평일,화,10시-12시,오전,주간,사고건수,196
2802,12,평일,화,12시-14시,오후,주간,사고건수,225
2803,12,평일,화,14시-16시,오후,주간,사고건수,221
2804,12,평일,화,16시-18시,오후,주간,사고건수,298
2805,12,평일,화,18시-20시,오후,야간,사고건수,359
2806,12,평일,화,20시-22시,오후,야간,사고건수,214
2807,12,평일,화,22시-24시,오후,야간,사고건수,116
2808,12,평일,수,00시-02시,오전,야간,사고건수,78
2809,12,평일,수,02시-04시,오전,야간,사고건수,32
2810,12,평일,수,04시-06시,오전,야간,사고건수,66
2811,12,평일,수,06시-08시,오전,야간,사고건수,217
2812,12,평일,수,08시-10시,오전,주간,사고건수,311
2813,12,평일,수,10시-12시,오전,주간,사고건수,272
2814,12,평일,수,12시-14시,오후,주간,사고건수,293
2815,12,평일,수,14시-16시,오후,주간,사고건수,324
2816,12,평일,수,16시-18시,오후,주간,사고건수,390
2817,12,평일,수,18시-20시,오후,야간,사고건수,502
2818,12,평일,수,20시-22시,오후,야간,사고건수,261
2819,12,평일,수,22시-24시,오후,야간,사고건수,154
2820,12,평일,목,00시-02시,오전,야간,사고건수,80
2821,12,평일,목,02시-04시,오전,야간,사고건수,31
2822,12,평일,목,04시-06시,오전,야간,사고건수,41
2823,12,평일,목,06시-08시,오전,야간,사고건수,201
2824,12,평일,목,08시-10시,오전,주간,사고건수,285
2825,12,평일,목,10시-12시,오전,주간,사고건수,261
2826,12,평일,목,12시-14시,오후,주간,사고건수,282
2827,12,평일,목,14시-16시,오후,주간,사고건수,281
2828,12,평일,목,16시-18시,오후,주간,사고건수,383
2829,12,평일,목,18시-20시,오후,야간,사고건수,465
2830,12,평일,목,20시-22시,오후,야간,사고건수,289
2831,12,평일,목,22시-24시,오후,야간,사고건수,168
2832,12,평일,금,00시-02시,오전,야간,사고건수,89
2833,12,평일,금,02시-04시,오전,야간,사고건수,42
2834,12,평일,금,04시-06시,오전,야간,사고건수,58
2835,12,평일,금,06시-08시,오전,야간,사고건수,244
2836,12,평일,금,08시-10시,오전,주간,사고건수,282
2837,12,평일,금,10시-12시,오전,주간,사고건수,285
2838,12,평일,금,12시-14시,오후,주간,사고건수,332
2839,12,평일,금,14시-16시,오후,주간,사고건수,333
2840,12,평일,금,16시-18시,오후,주간,사고건수,459
2841,12,평일,금,18시-20시,오후,야간,사고건수,581
2842,12,평일,금,20시-22시,오후,야간,사고건수,313
2843,12,평일,금,22시-24시,오후,야간,사고건수,217
2844,12,주말,토,00시-02시,오전,야간,사고건수,133
2845,12,주말,토,02시-04시,오전,야간,사고건수,46
2846,12,주말,토,04시-06시,오전,야간,사고건수,51
2847,12,주말,토,06시-08시,오전,야간,사고건수,75
2848,12,주말,토,08시-10시,오전,주간,사고건수,118
2849,12,주말,토,10시-12시,오전,주간,사고건수,208
2850,12,주말,토,12시-14시,오후,주간,사고건수,252
2851,12,주말,토,14시-16시,오후,주간,사고건수,270
2852,12,주말,토,16시-18시,오후,주간,사고건수,273
2853,12,주말,토,18시-20시,오후,야간,사고건수,282
2854,12,주말,토,20시-22시,오후,야간,사고건수,210
2855,12,주말,토,22시-24시,오후,야간,사고건수,141
2856,12,주말,일,00시-02시,오전,야간,사망자수,5
2857,12,주말,일,02시-04시,오전,야간,사망자수,3
2858,12,주말,일,04시-06시,오전,야간,사망자수,1
2859,12,주말,일,06시-08시,오전,야간,사망자수,3
2860,12,주말,일,08시-10시,오전,주간,사망자수,4
2861,12,주말,일,10시-12시,오전,주간,사망자수,4
2862,12,주말,일,12시-14시,오후,주간,사망자수,0
2863,12,주말,일,14시-16시,오후,주간,사망자수,0
2864,12,주말,일,16시-18시,오후,주간,사망자수,2
2865,12,주말,일,18시-20시,오후,야간,사망자수,2
2866,12,주말,일,20시-22시,오후,야간,사망자수,2
2867,12,주말,일,22시-24시,오후,야간,사망자수,3
2868,12,평일,월,00시-02시,오전,야간,사망자수,0
2869,12,평일,월,02시-04시,오전,야간,사망자수,0
2870,12,평일,월,04시-06시,오전,야간,사망자수,3
2871,12,평일,월,06시-08시,오전,야간,사망자수,7
2872,12,평일,월,08시-10시,오전,주간,사망자수,1
2873,12,평일,월,10시-12시,오전,주간,사망자수,5
2874,12,평일,월,12시-14시,오후,주간,사망자수,3
2875,12,평일,월,14시-16시,오후,주간,사망자수,3
2876,12,평일,월,16시-18시,오후,주간,사망자수,1
2877,12,평일,월,18시-20시,오후,야간,사망자수,7
2878,12,평일,월,20시-22시,오후,야간,사망자수,7
2879,12,평일,월,22시-24시,오후,야간,사망자수,5
2880,12,평일,화,00시-02시,오전,야간,사망자수,0
2881,12,평일,화,02시-04시,오전,야간,사망자수,1
2882,12,평일,화,04시-06시,오전,야간,사망자수,1
2883,12,평일,화,06시-08시,오전,야간,사망자수,6
2884,12,평일,화,08시-10시,오전,주간,사망자수,4
2885,12,평일,화,10시-12시,오전,주간,사망자수,2
2886,12,평일,화,12시-14시,오후,주간,사망자수,2
2887,12,평일,화,14시-16시,오후,주간,사망자수,3
2888,12,평일,화,16시-18시,오후,주간,사망자수,5
2889,12,평일,화,18시-20시,오후,야간,사망자수,5
2890,12,평일,화,20시-22시,오후,야간,사망자수,0
2891,12,평일,화,22시-24시,오후,야간,사망자수,3
2892,12,평일,수,00시-02시,오전,야간,사망자수,5
2893,12,평일,수,02시-04시,오전,야간,사망자수,0
2894,12,평일,수,04시-06시,오전,야간,사망자수,5
2895,12,평일,수,06시-08시,오전,야간,사망자수,6
2896,12,평일,수,08시-10시,오전,주간,사망자수,5
2897,12,평일,수,10시-12시,오전,주간,사망자수,9
2898,12,평일,수,12시-14시,오후,주간,사망자수,6
2899,12,평일,수,14시-16시,오후,주간,사망자수,1
2900,12,평일,수,16시-18시,오후,주간,사망자수,5
2901,12,평일,수,18시-20시,오후,야간,사망자수,5
2902,12,평일,수,20시-22시,오후,야간,사망자수,1
2903,12,평일,수,22시-24시,오후,야간,사망자수,3
2904,12,평일,목,00시-02시,오전,야간,사망자수,1
2905,12,평일,목,02시-04시,오전,야간,사망자수,3
2906,12,평일,목,04시-06시,오전,야간,사망자수,1
2907,12,평일,목,06시-08시,오전,야간,사망자수,3
2908,12,평일,목,08시-10시,오전,주간,사망자수,2
2909,12,평일,목,10시-12시,오전,주간,사망자수,3
2910,12,평일,목,12시-14시,오후,주간,사망자수,4
2911,12,평일,목,14시-16시,오후,주간,사망자수,6
2912,12,평일,목,16시-18시,오후,주간,사망자수,6
2913,12,평일,목,18시-20시,오후,야간,사망자수,5
2914,12,평일,목,20시-22시,오후,야간,사망자수,4
2915,12,평일,목,22시-24시,오후,야간,사망자수,7
2916,12,평일,금,00시-02시,오전,야간,사망자수,2
2917,12,평일,금,02시-04시,오전,야간,사망자수,3
2918,12,평일,금,04시-06시,오전,야간,사망자수,0
2919,12,평일,금,06시-08시,오전,야간,사망자수,11
2920,12,평일,금,08시-10시,오전,주간,사망자수,4
2921,12,평일,금,10시-12시,오전,주간,사망자수,1
2922,12,평일,금,12시-14시,오후,주간,사망자수,5
2923,12,평일,금,14시-16시,오후,주간,사망자수,3
2924,12,평일,금,16시-18시,오후,주간,사망자수,4
2925,12,평일,금,18시-20시,오후,야간,사망자수,11
2926,12,평일,금,20시-22시,오후,야간,사망자수,5
2927,12,평일,금,22시-24시,오후,야간,사망자수,2
2928,12,주말,토,00시-02시,오전,야간,사망자수,2
2929,12,주말,토,02시-04시,오전,야간,사망자수,1
2930,12,주말,토,04시-06시,오전,야간,사망자수,2
2931,12,주말,토,06시-08시,오전,야간,사망자수,2
2932,12,주말,토,08시-10시,오전,주간,사망자수,2
2933,12,주말,토,10시-12시,오전,주간,사망자수,1
2934,12,주말,토,12시-14시,오후,주간,사망자수,0
2935,12,주말,토,14시-16시,오후,주간,사망자수,1
2936,12,주말,토,16시-18시,오후,주간,사망자수,4
2937,12,주말,토,18시-20시,오후,야간,사망자수,1
2938,12,주말,토,20시-22시,오후,야간,사망자수,2
2939,12,주말,토,22시-24시,오후,야간,사망자수,1
2940,12,주말,일,00시-02시,오전,야간,부상자수,132
2941,12,주말,일,02시-04시,오전,야간,부상자수,49
2942,12,주말,일,04시-06시,오전,야간,부상자수,45
2943,12,주말,일,06시-08시,오전,야간,부상자수,61
2944,12,주말,일,08시-10시,오전,주간,부상자수,136
2945,12,주말,일,10시-12시,오전,주간,부상자수,192
2946,12,주말,일,12시-14시,오후,주간,부상자수,330
2947,12,주말,일,14시-16시,오후,주간,부상자수,340
2948,12,주말,일,16시-18시,오후,주간,부상자수,294
2949,12,주말,일,18시-20시,오후,야간,부상자수,319
2950,12,주말,일,20시-22시,오후,야간,부상자수,244
2951,12,주말,일,22시-24시,오후,야간,부상자수,138
2952,12,평일,월,00시-02시,오전,야간,부상자수,37
2953,12,평일,월,02시-04시,오전,야간,부상자수,20
2954,12,평일,월,04시-06시,오전,야간,부상자수,78
2955,12,평일,월,06시-08시,오전,야간,부상자수,200
2956,12,평일,월,08시-10시,오전,주간,부상자수,406
2957,12,평일,월,10시-12시,오전,주간,부상자수,326
2958,12,평일,월,12시-14시,오후,주간,부상자수,302
2959,12,평일,월,14시-16시,오후,주간,부상자수,379
2960,12,평일,월,16시-18시,오후,주간,부상자수,413
2961,12,평일,월,18시-20시,오후,야간,부상자수,480
2962,12,평일,월,20시-22시,오후,야간,부상자수,325
2963,12,평일,월,22시-24시,오후,야간,부상자수,193
2964,12,평일,화,00시-02시,오전,야간,부상자수,95
2965,12,평일,화,02시-04시,오전,야간,부상자수,29
2966,12,평일,화,04시-06시,오전,야간,부상자수,47
2967,12,평일,화,06시-08시,오전,야간,부상자수,231
2968,12,평일,화,08시-10시,오전,주간,부상자수,310
2969,12,평일,화,10시-12시,오전,주간,부상자수,249
2970,12,평일,화,12시-14시,오후,주간,부상자수,314
2971,12,평일,화,14시-16시,오후,주간,부상자수,287
2972,12,평일,화,16시-18시,오후,주간,부상자수,406
2973,12,평일,화,18시-20시,오후,야간,부상자수,471
2974,12,평일,화,20시-22시,오후,야간,부상자수,284
2975,12,평일,화,22시-24시,오후,야간,부상자수,152
2976,12,평일,수,00시-02시,오전,야간,부상자수,105
2977,12,평일,수,02시-04시,오전,야간,부상자수,49
2978,12,평일,수,04시-06시,오전,야간,부상자수,98
2979,12,평일,수,06시-08시,오전,야간,부상자수,281
2980,12,평일,수,08시-10시,오전,주간,부상자수,436
2981,12,평일,수,10시-12시,오전,주간,부상자수,353
2982,12,평일,수,12시-14시,오후,주간,부상자수,412
2983,12,평일,수,14시-16시,오후,주간,부상자수,453
2984,12,평일,수,16시-18시,오후,주간,부상자수,561
2985,12,평일,수,18시-20시,오후,야간,부상자수,667
2986,12,평일,수,20시-22시,오후,야간,부상자수,399
2987,12,평일,수,22시-24시,오후,야간,부상자수,199
2988,12,평일,목,00시-02시,오전,야간,부상자수,110
2989,12,평일,목,02시-04시,오전,야간,부상자수,36
2990,12,평일,목,04시-06시,오전,야간,부상자수,47
2991,12,평일,목,06시-08시,오전,야간,부상자수,253
2992,12,평일,목,08시-10시,오전,주간,부상자수,370
2993,12,평일,목,10시-12시,오전,주간,부상자수,353
2994,12,평일,목,12시-14시,오후,주간,부상자수,400
2995,12,평일,목,14시-16시,오후,주간,부상자수,401
2996,12,평일,목,16시-18시,오후,주간,부상자수,516
2997,12,평일,목,18시-20시,오후,야간,부상자수,601
2998,12,평일,목,20시-22시,오후,야간,부상자수,417
2999,12,평일,목,22시-24시,오후,야간,부상자수,238
3000,12,평일,금,00시-02시,오전,야간,부상자수,129
3001,12,평일,금,02시-04시,오전,야간,부상자수,54
3002,12,평일,금,04시-06시,오전,야간,부상자수,75
3003,12,평일,금,06시-08시,오전,야간,부상자수,323
3004,12,평일,금,08시-10시,오전,주간,부상자수,419
3005,12,평일,금,10시-12시,오전,주간,부상자수,399
3006,12,평일,금,12시-14시,오후,주간,부상자수,483
3007,12,평일,금,14시-16시,오후,주간,부상자수,505
3008,12,평일,금,16시-18시,오후,주간,부상자수,620
3009,12,평일,금,18시-20시,오후,야간,부상자수,801
3010,12,평일,금,20시-22시,오후,야간,부상자수,446
3011,12,평일,금,22시-24시,오후,야간,부상자수,333
3012,12,주말,토,00시-02시,오전,야간,부상자수,188
3013,12,주말,토,02시-04시,오전,야간,부상자수,63
3014,12,주말,토,04시-06시,오전,야간,부상자수,61
3015,12,주말,토,06시-08시,오전,야간,부상자수,105
3016,12,주말,토,08시-10시,오전,주간,부상자수,167
3017,12,주말,토,10시-12시,오전,주간,부상자수,313
3018,12,주말,토,12시-14시,오후,주간,부상자수,384
3019,12,주말,토,14시-16시,오후,주간,부상자수,409
